gene,RRH109,RRH110,RRH111,RRH115,RRH116,RRH117,RRH121,RRH122,RRH123
ENSRNOG00000000515,0.172844979,0.027557368,0.347351822,0.125830153,0.045219322,0,0.172359872,0.226003053,0.143004273
ENSRNOG00000000517,13.81132123,13.26909335,14.89236202,14.13330026,15.86778555,11.91966148,15.33762186,14.15186519,13.48856343
ENSRNOG00000000519,14.24314208,17.14796246,14.97573207,10.13811058,12.3607808,13.05218996,11.25154396,8.798901026,12.88890788
ENSRNOG00000000520,52.74487637,56.15209278,61.31819664,68.55744896,71.84591559,61.25786223,50.45868632,61.93533437,46.99401772
ENSRNOG00000000521,28.69810277,27.36246266,32.71296305,110.8483571,115.7777013,113.9379406,51.04102867,48.91993596,54.2246202
ENSRNOG00000000522,0.911157226,1.02747873,0.40054766,0.179648417,0.139052049,0.347309484,0.770933311,0.390922064,0.6046514
ENSRNOG00000000523,24.63532626,30.77533941,22.18438038,20.82074049,20.27332097,17.93165704,22.98309349,18.06310855,23.54270426
ENSRNOG00000000524,45.54986948,44.96836571,41.38553506,51.86753774,45.89407591,41.59514989,51.9667088,46.68200893,50.58561131
ENSRNOG00000000525,5.111325475,3.408157539,3.93026739,2.443887375,2.002987448,2.476658386,3.147326272,3.151913108,3.449407588
ENSRNOG00000000527,205.6570658,185.1573045,172.8381259,167.6698259,144.794133,172.5131091,187.8167904,184.044488,191.8487154
ENSRNOG00000000528,0.251341596,0.280506793,0.727937923,0.129158993,0.094765183,0.23669444,0.168877855,0.288688673,0.171252031
ENSRNOG00000000529,17.63053938,18.9532379,16.88606955,16.75740573,18.32940966,24.33347978,16.98749977,32.86691985,16.78743209
ENSRNOG00000000531,4.84837107,5.561271397,5.746776963,4.150532059,2.754115941,5.852231812,9.913707265,7.21800261,12.21969147
ENSRNOG00000000532,27.45719823,27.80160995,24.18900165,30.24381586,28.70432934,30.55340949,28.46830775,23.01247637,30.22684103
ENSRNOG00000000534,4.677396767,6.210643487,5.044540889,4.426653409,5.567790479,5.321277447,4.81757035,4.515325755,4.810050865
ENSRNOG00000000536,1.429500806,1.085379667,1.087875919,0.298552405,0.300412449,0.294775801,0.74354854,0.836516969,1.017902357
ENSRNOG00000000539,34.56812011,36.17168452,33.38248089,26.11759714,23.2690291,26.49538854,35.93864471,29.85163728,37.58071155
ENSRNOG00000000540,4.736036288,6.688852675,7.753060712,5.553105468,5.180905453,6.134668802,5.665013282,5.261877597,6.037956144
ENSRNOG00000000541,124.772632,115.5914334,117.197706,107.3774638,93.72764313,90.79653281,147.3851058,124.0950777,146.9590416
ENSRNOG00000000542,0.11088445,0.161828582,0.099990077,0.086932723,0.088515693,0.078030044,0.129904228,0.111899996,0.160546536
ENSRNOG00000000543,2.109706659,2.642286789,1.879599298,1.783297542,1.556155139,0.884581959,2.052784699,1.31235085,1.730932117
ENSRNOG00000000546,5.486093969,5.770425462,4.989916001,5.471020451,5.257376277,6.118781561,4.444685595,3.760265879,4.700612213
ENSRNOG00000000547,2.810214296,3.182091673,1.962179068,3.00153136,1.803123299,2.01726009,2.121735423,1.395590674,2.643255679
ENSRNOG00000000549,25.2135513,24.92387296,22.32466009,28.14714261,28.42161646,27.30327072,30.98981253,29.35199482,31.41268029
ENSRNOG00000000551,3.110629192,2.536924319,2.412309074,1.625809376,2.264022042,1.368105122,3.062130972,1.168043986,2.482860915
ENSRNOG00000000552,2.071928981,2.180635419,3.947684221,0.696896999,0.864541002,0.299910967,0.82383023,1.116236721,0.645545698
ENSRNOG00000000554,1.129076978,2.598941624,1.191230131,4.67490638,3.230791224,3.711982968,2.686826179,2.152969579,1.1238971
ENSRNOG00000000555,19.95613116,20.12085817,18.90973746,15.73565134,19.32299645,15.34370744,17.54032787,16.19631672,17.59068228
ENSRNOG00000000557,86.55156184,85.55542912,79.68205686,89.72985533,89.1638402,84.51440651,86.95016292,85.22648501,87.95737812
ENSRNOG00000000558,20.13026235,21.0046508,22.66284882,42.67825613,42.07969039,49.03376077,17.50898313,20.88712213,17.90211344
ENSRNOG00000000560,5.793718357,6.39099862,4.765313798,6.478374575,5.575882739,6.36392458,5.61294458,3.728020712,4.573811556
ENSRNOG00000000561,8.187465769,7.525647372,8.005778175,4.358911203,4.177624795,4.965650613,6.664427133,5.369426222,5.719473867
ENSRNOG00000000563,1.807772181,2.044623712,2.372373614,0.76843058,0.999850943,0.887936642,0.962392422,0.921703213,1.124262436
ENSRNOG00000000565,24.56465915,23.739459,23.22412893,19.04356519,19.91901801,16.02414564,23.08275764,20.34598402,21.10906259
ENSRNOG00000000566,3.761651749,3.517366082,4.433527538,5.587940461,5.864793596,3.720243908,7.645043552,5.3505729,6.918389614
ENSRNOG00000000567,85.60157182,81.43855195,88.0065902,67.71263094,84.21755193,87.48357248,56.10500271,53.2536873,57.47132336
ENSRNOG00000000568,8.862407941,7.695636123,7.251224832,6.468240755,5.278872478,6.204709961,7.646763,6.476876052,5.957545304
ENSRNOG00000000569,6.753439401,6.463852194,6.825435335,3.007158284,2.081302413,2.649213544,4.549096218,5.067741384,3.82897203
ENSRNOG00000000571,378.0462993,338.2180457,312.8553252,359.8008202,339.3746564,344.6693911,402.2339221,393.8179415,418.8607751
ENSRNOG00000000572,5.121857763,3.959817613,7.285576315,6.769955278,9.432184862,9.685248481,2.923378912,3.090381309,3.438609596
ENSRNOG00000000573,1.337735968,1.702912391,1.676008204,2.02381135,3.617325208,3.680914456,2.095715224,1.664428951,2.148716282
ENSRNOG00000000575,26.95139515,24.5566273,21.73698461,27.20703928,24.37464188,24.46595486,30.31133924,24.74406622,34.65970194
ENSRNOG00000000576,30.72048612,26.74106461,23.75063431,25.59884925,25.36893821,24.09713326,30.2890264,15.85991837,29.54568035
ENSRNOG00000000577,3.723134624,3.758170223,4.23666049,4.126054353,4.169131915,3.308365565,4.725235812,2.221169938,4.463573963
ENSRNOG00000000579,94.06554913,76.12128513,60.60582052,30.61166469,29.37665709,49.42365277,42.75781539,44.47765574,39.10283673
ENSRNOG00000000581,6.217594236,5.718853802,6.745165585,6.837508255,8.03322493,5.392721321,7.07188992,6.108833516,6.847075584
ENSRNOG00000000583,8.266403969,10.64494806,7.454231579,6.084760151,6.792902526,7.43298342,7.083902927,5.634698336,7.580175607
ENSRNOG00000000585,28.18892667,28.87436711,25.81711739,56.8059601,50.3431624,51.534018,29.37814404,32.41099293,27.32174818
ENSRNOG00000000586,6.106284769,5.37550381,7.071854073,7.990115921,6.314306819,7.223453548,8.468018137,8.608315549,7.659764584
ENSRNOG00000000587,11.72927447,12.45450162,16.45278361,22.83530989,22.21656909,20.08070543,13.07865163,15.96027359,14.36233696
ENSRNOG00000000588,7.024769111,5.783540066,4.559122482,3.054023089,3.027858374,3.386267466,7.23472729,4.517321626,6.574209767
ENSRNOG00000000589,0.289688574,0.538839137,0.316955105,0.398350838,0.383148853,0.22084353,0.163404343,0.166944495,0.419432098
ENSRNOG00000000590,1.464247305,1.487500755,1.82213175,1.421284848,1.925188124,1.159199444,1.143604393,1.225654116,1.277461983
ENSRNOG00000000593,8.237457245,11.10361544,9.518616558,8.021722408,10.4079862,8.624543934,8.694396729,7.819370558,8.292325583
ENSRNOG00000000595,8.44625809,7.04752733,7.173800761,5.322216189,5.234988218,5.148153695,5.814884249,4.673681952,5.912656486
ENSRNOG00000000596,16.01118719,13.30254827,17.64334785,14.08439665,15.84185216,17.08853708,15.62152436,13.68457331,12.94337063
ENSRNOG00000000598,3.533739971,4.394507064,3.692757142,2.005533072,2.258395166,2.078182212,2.626849264,2.253060166,2.276277986
ENSRNOG00000000599,65.48462667,71.61347029,67.84857319,70.9459858,89.95222386,78.67998799,65.77024809,61.51466954,60.46900014
ENSRNOG00000000604,58.31008877,57.95757737,48.80832426,52.85972033,56.82089867,48.19641311,62.39880648,59.76527148,56.9102983
ENSRNOG00000000605,0.254734749,0.164591079,0.264042284,0.04880143,0.098210947,0,0.119109768,0.069537302,0.058235276
ENSRNOG00000000609,3.040752385,3.376711909,3.256021647,3.403074323,3.843999359,3.425269618,2.913590049,2.813150924,3.31839383
ENSRNOG00000000610,114.4472153,90.88420103,95.25288923,125.9784524,114.6822894,124.5061325,128.9774291,115.0294772,126.1312007
ENSRNOG00000000611,13.34318188,14.27741672,9.481883301,8.912625011,8.439132291,8.179666346,13.70478022,10.36618485,16.92921783
ENSRNOG00000000613,29.21510815,30.1807658,26.09258419,35.01485271,32.00450072,29.49086903,31.03425132,29.28920727,31.77521687
ENSRNOG00000000614,32.55101018,39.04959043,45.61183386,23.82638963,25.30521761,25.38644372,36.18653143,34.74927821,39.05716108
ENSRNOG00000000618,0.071837224,0.224484618,0.161688964,0,0.052622909,0,0.091172589,0.03945085,0.041604454
ENSRNOG00000000622,265.3346037,218.0620929,216.1642037,289.5229896,247.6942071,274.2960466,284.0082419,273.4004554,284.3582741
ENSRNOG00000000632,39.37159598,42.93893396,32.32826957,21.45276139,20.15827542,17.75638131,24.06466493,28.67733585,23.93112882
ENSRNOG00000000633,9.703777307,10.14004687,10.61336813,7.671975418,9.201405492,8.150271193,10.21206684,7.647523646,10.2729951
ENSRNOG00000000634,10.25118876,13.00891505,10.64702805,9.136707137,6.901071412,6.062082739,11.22699977,12.13033719,12.16060669
ENSRNOG00000000635,32.15501102,35.39550938,49.07477155,18.32092232,25.42767654,21.22311139,26.90297649,67.97323864,28.44645141
ENSRNOG00000000636,1.321753099,1.707322682,1.738836748,0.908771523,0.67237747,0.867686509,0.543637458,1.370335693,0.637909953
ENSRNOG00000000638,3.458104284,3.71157019,4.222904355,4.531464136,4.998957606,4.74530253,2.726702939,3.223509776,2.599323601
ENSRNOG00000000639,13.48459863,14.90226382,12.97567017,12.66259716,17.25409804,16.77608774,10.8426141,14.097747,11.32009174
ENSRNOG00000000640,1.70919092,1.553707567,1.900228475,3.411738725,3.710663247,4.12966437,3.367552479,17.45224545,3.572335328
ENSRNOG00000000641,5.176719778,4.533846973,5.584145919,6.151473161,5.845448089,5.20295942,5.067491016,5.39683436,4.671914537
ENSRNOG00000000645,25.75494304,29.12674394,29.60529799,25.45163536,28.22452948,25.91718564,27.67501102,24.29148885,26.06739605
ENSRNOG00000000648,24.21453333,29.5370928,26.75323982,22.63414906,29.22025704,26.79627329,27.49330257,27.18019376,26.84976408
ENSRNOG00000000651,1.202130947,0.865563819,0.545507766,1.07275769,1.313793559,2.305886894,0.541374151,0.567891862,0.505315813
ENSRNOG00000000653,0.043782084,0.097724947,0.18476876,0,0.020044801,0,0.291722875,0.387372473,0.158477181
ENSRNOG00000000655,2.36983513,2.744460127,2.443205004,1.152120354,0.906630725,0.68677041,1.344189629,1.812511149,1.010564479
ENSRNOG00000000657,41.30547786,41.25132902,39.52203766,29.21382674,31.27657188,28.86793015,35.65687022,30.47686324,32.22791962
ENSRNOG00000000658,25.35345504,30.47199229,21.605047,35.70026437,39.62717326,40.82735459,38.07362607,31.54088129,39.20340328
ENSRNOG00000000661,7.741536896,8.093764684,5.580333737,5.254137929,6.112546067,5.715234683,6.542748469,5.731472986,8.425544777
ENSRNOG00000000662,7.231221323,9.125667727,8.059653677,10.32610266,9.06616512,8.141845274,8.224489943,8.655114182,7.087307394
ENSRNOG00000000663,10.72554283,10.34019676,8.43149952,9.092478057,8.783246634,11.32966389,9.890475718,7.760136369,10.16673183
ENSRNOG00000000664,26.23068613,25.11480512,21.9616339,23.344986,23.15988132,24.87551691,23.65164979,21.112042,20.73724555
ENSRNOG00000000665,43.36978229,44.92276222,39.84388724,53.43462515,49.73951397,50.80046203,44.7962502,37.97303581,44.19828977
ENSRNOG00000000692,12.63482532,12.04241395,8.724726419,7.855294881,7.980237266,8.384175819,9.276041705,6.380141261,10.24843037
ENSRNOG00000000693,0.14337091,0.22001017,0,0.14351315,0.016409917,0,0.034117489,0.082015633,0.129739242
ENSRNOG00000000694,0.025118654,0.028033375,0,0.073144945,0,0,0.095638415,0.061308498,0
ENSRNOG00000000695,8.816212539,10.74746548,11.39079091,7.741278888,9.736885838,10.20561456,7.092194831,4.688489293,7.658850595
ENSRNOG00000000697,34.6713944,31.89364714,35.26633124,33.08467789,31.91172471,28.85944208,27.98833887,28.81934313,25.68923965
ENSRNOG00000000699,5.57286358,6.722842402,6.344117217,16.27495271,14.48268622,16.94473238,7.931380506,9.552848661,6.156537593
ENSRNOG00000000700,16.85114795,13.3072941,15.05374665,20.0168996,17.13483329,19.74279958,14.22598966,13.1169249,17.12783313
ENSRNOG00000000701,57.68658842,60.72132691,50.60934945,83.41042768,75.74317568,93.62900579,66.43735655,60.0179511,59.91575598
ENSRNOG00000000702,12.97822586,13.0649207,11.86776028,14.50688521,15.58497288,14.80193601,12.89033456,11.42494381,11.9518134
ENSRNOG00000000703,12.05251551,11.81443469,12.28083184,7.089389556,7.280425301,7.126978235,15.32559403,15.45663749,16.68745992
ENSRNOG00000000704,11.67724305,9.994386031,11.69130173,3.025171326,3.200349195,2.541709857,6.735540919,9.641300963,6.669582393
ENSRNOG00000000705,1.660458841,1.772564205,1.455654589,0.38541593,0.639016898,0.110073706,0.687189142,0.675462394,0.975590025
ENSRNOG00000000708,0.039989529,0.044629837,0.03375269,0,0.021970142,0,0.035527044,0.017080817,0
ENSRNOG00000000711,5.602494033,3.594012283,5.212761103,2.215923323,2.544799388,1.715146306,2.463457675,3.17631824,3.065838085
ENSRNOG00000000713,5.626049117,4.895401929,5.678646418,4.512246539,4.831407416,5.306738438,5.12328742,4.800315428,5.706663096
ENSRNOG00000000716,0.407173385,0.537043006,0.62485435,0.161683575,0.067787874,0,0.32885124,0.327505818,0.37515871
ENSRNOG00000000718,22.30931385,26.77913551,24.53643187,23.56882784,24.3642231,17.51999662,27.80322523,21.00003023,25.30887959
ENSRNOG00000000720,8.094038463,6.654268133,7.344488096,9.153482126,10.40991328,8.054589156,9.802090953,8.972949938,11.27183983
ENSRNOG00000000723,16.07263363,14.17930204,15.89868029,12.36940134,11.56343904,10.91095266,14.2628776,16.61799787,15.36632881
ENSRNOG00000000728,15.46707699,19.03032128,18.85047776,18.55759028,17.15916405,15.83552743,21.70680505,18.70752061,18.70352522
ENSRNOG00000000729,11.51337849,13.82035393,9.097624177,12.16081592,12.9323234,12.27039582,14.06016394,11.65285584,10.20349238
ENSRNOG00000000748,23.92246046,21.21240909,21.89714273,34.95011155,25.20563204,28.85481433,23.75876956,20.89602096,21.35137237
ENSRNOG00000000763,4.303962019,5.045282643,3.397497038,2.659889489,2.126425706,2.266095339,3.949430161,3.939344924,4.079672659
ENSRNOG00000000774,10.82394231,13.61534406,13.95750403,13.78959381,14.70810294,13.75268617,11.71945803,12.99525983,12.32100688
ENSRNOG00000000777,7.242641632,5.107209527,6.336096842,4.380718699,3.497374386,4.862140676,5.259125401,9.65227705,2.9737612
ENSRNOG00000000778,2.376672843,3.052828339,2.334028273,2.121948538,2.340473404,2.974172141,3.215560824,1.723845753,3.506045838
ENSRNOG00000000779,20.91899961,19.17740022,19.70584247,23.52322965,22.34719517,23.92133898,21.01832087,19.3367613,19.83145647
ENSRNOG00000000780,26.72397472,24.0152873,25.34021677,36.33957741,35.27758192,34.65566135,28.16048914,28.98876791,33.05874126
ENSRNOG00000000781,0.897127138,0.841941772,1.089922878,1.202304002,0.728117125,1.07251586,0.841006642,0.852228805,0.619941783
ENSRNOG00000000782,0,0.039106799,0.073939306,0.114792556,0.080213706,0,0.011118034,0.053453677,0.02536726
ENSRNOG00000000785,3.766740326,4.53322991,4.1124921,3.46863452,4.041065187,3.150152165,4.655712369,4.343848367,4.436267003
ENSRNOG00000000786,40.00577339,38.82431889,39.70555071,43.22550212,38.87601669,42.49272525,32.26026108,40.06601138,34.57079704
ENSRNOG00000000787,1.308771595,2.326202764,3.341235068,1.235082867,1.420317361,0.997739521,1.230395798,1.789450918,1.052741277
ENSRNOG00000000790,1.42943848,1.450279804,1.64522821,1.135225103,1.308882887,1.882260374,1.511816113,1.599083799,0.878031022
ENSRNOG00000000795,4.428744923,4.261773023,2.956095081,4.145272574,3.827644941,2.428829467,3.785413042,4.101813269,3.500569218
ENSRNOG00000000796,37.93212636,46.47527864,41.90796343,53.55400299,68.64018352,51.70435224,47.27695001,53.10045892,43.59959638
ENSRNOG00000000798,24.21893629,19.12531325,21.5530359,24.21028679,22.8522522,24.68358365,20.95169326,23.1166907,23.82981234
ENSRNOG00000000799,37.93029775,36.33294412,32.82114686,59.64145922,56.93363899,59.18793771,40.45868633,38.43809291,40.33357909
ENSRNOG00000000800,22.02168231,23.87956375,22.45536456,31.53124147,34.6645744,35.36905275,31.88786445,25.33971824,30.35093633
ENSRNOG00000000801,3.097755021,3.145751989,3.179947602,2.864647307,3.960874751,3.191307585,2.638730947,2.946012013,2.101153254
ENSRNOG00000000802,1.862747201,2.654410627,1.391615832,1.470990398,1.705647335,1.227511016,1.756390796,1.403125165,1.996099769
ENSRNOG00000000803,18.9103344,19.06128377,20.5471541,21.80377163,25.13497027,28.21794861,19.03191084,12.00576754,18.10149766
ENSRNOG00000000804,52.11973418,46.68885635,52.23869072,70.16485902,71.60374774,71.27340157,57.07895737,51.65324362,60.01322457
ENSRNOG00000000805,192.1467492,184.5312818,223.761176,186.0852916,175.1779664,180.493474,325.7942393,263.9124096,293.0696964
ENSRNOG00000000808,17.60184986,19.60845474,17.54756131,30.12178412,33.02952789,28.89623817,21.53362657,42.3683929,21.36570215
ENSRNOG00000000809,11.57962799,12.01640719,8.89998059,8.767943944,12.62265295,10.88529314,10.57105556,11.86481126,11.51337288
ENSRNOG00000000811,0.333520862,0.248147989,0.234586957,0.060700318,0.025449373,0.127129495,0.105822437,0.08479614,0.08048261
ENSRNOG00000000812,16.61295158,19.12129272,13.46577092,18.68404746,19.53087597,21.49587589,18.13523755,13.39612883,21.19112594
ENSRNOG00000000815,43.25447456,41.12606314,44.52670015,21.41109173,18.65294283,17.23862113,39.0622753,38.88367257,31.17082217
ENSRNOG00000000816,20.6530488,19.33191339,18.46070517,13.44492034,13.40667714,13.6069195,14.08915553,16.29407193,15.83758718
ENSRNOG00000000818,9.483675779,7.066658588,6.550658113,7.751566109,6.941875385,5.779560407,4.828917398,4.703968283,4.60445836
ENSRNOG00000000821,594.1499592,550.1073479,446.5435446,542.4880636,497.8107481,518.5974084,426.0519407,438.4381666,462.024682
ENSRNOG00000000823,5.466128946,6.743291865,5.328829901,6.103432724,7.676822979,4.983327642,6.035429117,5.146328966,5.221778045
ENSRNOG00000000824,10.35758138,10.72072272,11.45295233,6.368889217,6.784401638,6.280139912,9.116167255,11.02045827,8.579368096
ENSRNOG00000000825,0.071769692,0.293691601,0.437495946,0.261239619,0.043811199,0.218853949,0.182173761,0.204367665,0.138551143
ENSRNOG00000000826,62.5751022,58.85345678,72.00605333,69.36999873,61.14997592,61.1599317,68.15545178,73.04568085,71.4863839
ENSRNOG00000000827,68.68029613,53.99102536,66.9031648,178.5016202,162.6166096,171.9574452,58.11850397,169.8327288,59.81493267
